clid	calldate	src	dst	dcontext	channel	lastapp	billsec
4742766438	2019-11-13 10:09:52	4742766438	s	incoming	Local/s@incoming-00011280;2	Dial	2
4742766438	2019-11-13 10:09:52	4742766438	909800	incoming	DAHDI/i1/4742766438-13af5	Dial	28
4742752139	2019-11-13 10:07:24	4742752139	909800	incoming	DAHDI/i1/4742752139-13af2	Dial	193
4742766438	2019-11-13 10:10:55	4742766438	s	incoming	Local/s@incoming-00011282;2	Dial	3
89636791934	2019-11-13 10:09:29	89636791934	909800	incoming	DAHDI/i1/89636791934-13af3	Dial	106
4742766438	2019-11-13 10:10:55	4742766438	909800	incoming	DAHDI/i1/4742766438-13af6	Dial	37
84742345709	2019-11-13 10:07:23	84742345709	909800	incoming	DAHDI/i1/84742345709-13af1	Dial	305
84742238926	2019-11-13 10:12:42	84742238926	s	incoming	Local/s@incoming-00011286;2	Dial	2
4742431246	2019-11-13 10:12:42	4742431246	s	incoming	Local/s@incoming-00011284;2	Dial	3
4742431246	2019-11-13 10:12:42	4742431246	242717	incoming	SIP/megafon-00047dad	Dial	19
89050431877	2019-11-13 10:13:04	89050431877	909800	incoming	DAHDI/i1/89050431877-13afe	Dial	0
89050431877	2019-11-13 10:13:04	89050431877	s	incoming	Local/s@incoming-00011288;2	Dial	0
4742431246	2019-11-13 10:13:15	4742431246	s	incoming	Local/s@incoming-0001128a;2	Dial	2
84742238926	2019-11-13 10:12:42	84742238926	909800	incoming	DAHDI/i1/84742238926-13afc	Dial	74
4742431246	2019-11-13 10:13:15	4742431246	242717	incoming	SIP/megafon-00047db6	Dial	56
84747123637	2019-11-13 10:14:25	84747123637	s	incoming	Local/s@incoming-0001128e;2	Dial	2
84747123637	2019-11-13 10:14:25	84747123637	909800	incoming	DAHDI/i1/84747123637-13b00	Dial	8
8633061150	2019-11-13 10:14:42	8633061150	s	incoming	Local/s@incoming-00011290;2	Dial	2
84747121953	2019-11-13 10:14:54	84747121953	s	incoming	Local/s@incoming-00011292;2	Dial	2
84747121953	2019-11-13 10:14:54	84747121953	909800	incoming	DAHDI/i1/84747121953-13b01	Dial	48
89056807501	2019-11-13 10:15:42	89056807501	909800	incoming	DAHDI/i1/89056807501-13b04	Dial	0
89056807501	2019-11-13 10:15:42	89056807501	s	incoming	Local/s@incoming-00011296;2	Dial	0
84742353064	2019-11-13 10:15:46	84742353064	s	incoming	Local/s@incoming-00011298;2	Dial	2
89636791934	2019-11-13 10:15:50	89636791934	s	incoming	Local/s@incoming-0001129a;2	Dial	2
84742353064	2019-11-13 10:15:46	84742353064	909800	incoming	DAHDI/i1/84742353064-13b05	Dial	27
9158508046	2019-11-13 10:16:30	9158508046	s	incoming	Local/s@incoming-0001129c;2	Dial	2
8633061150	2019-11-13 10:14:42	8633061150	242717	incoming	SIP/megafon-00047dcb	Dial	128
89056807501	2019-11-13 10:16:50	89056807501	s	incoming	Local/s@incoming-0001129e;2	Dial	2
89636791934	2019-11-13 10:15:50	89636791934	909800	incoming	DAHDI/i1/89636791934-13b06	Dial	74
89042862792	2019-11-13 10:17:10	89042862792	s	incoming	Local/s@incoming-000112a0;2	Dial	2
89042862792	2019-11-13 10:17:10	89042862792	909800	incoming	DAHDI/i1/89042862792-13b0c	Dial	11
4742329410	2019-11-13 10:17:22	4742329410	s	incoming	Local/s@incoming-000112a4;2	Dial	2
89056807501	2019-11-13 10:16:50	89056807501	909800	incoming	DAHDI/i1/89056807501-13b0a	Dial	52
4742329410	2019-11-13 10:17:41	4742329410	s	incoming	Local/s@incoming-000112a6;2	Dial	2
89042862792	2019-11-13 10:17:54	89042862792	s	incoming	Local/s@incoming-000112aa;2	Dial	2
4742329410	2019-11-13 10:17:22	4742329410	242717	incoming	SIP/megafon-00047dec	Dial	37
8312251107	2019-11-13 10:18:12	8312251107	s	incoming	Local/s@incoming-000112ac;2	Dial	2
89042862792	2019-11-13 10:17:54	89042862792	909800	incoming	DAHDI/i1/89042862792-13b0f	Dial	60
8312251107	2019-11-13 10:18:12	8312251107	909800	incoming	DAHDI/i1/8312251107-13b10	Dial	61
84742420899	2019-11-13 10:20:01	84742420899	s	incoming	Local/s@incoming-000112b0;2	Dial	2
4742329410	2019-11-13 10:17:41	4742329410	242717	incoming	SIP/megafon-00047ded	Dial	199
9158508046	2019-11-13 10:16:30	9158508046	909800	incoming	DAHDI/i1/9158508046-13b09	Dial	287
84746920595	2019-11-13 10:21:37	84746920595	s	incoming	Local/s@incoming-000112b2;2	Dial	2
84742420899	2019-11-13 10:20:01	84742420899	909800	incoming	DAHDI/i1/84742420899-13b14	Dial	129
4742731629	2019-11-13 10:00:21	4742731629	909800	incoming	DAHDI/i1/4742731629-13ae2	Dial	1563
8122404310	2019-11-13 10:26:40	8122404310	s	incoming	Local/s@incoming-000112b4;2	Dial	2
8122404310	2019-11-13 10:26:40	8122404310	909800	incoming	DAHDI/i1/8122404310-13b26	Dial	62
8122404310	2019-11-13 10:28:41	8122404310	s	incoming	Local/s@incoming-000112b8;2	Dial	2
8122404310	2019-11-13 10:28:41	8122404310	909800	incoming	DAHDI/i1/8122404310-13b2a	Dial	47
84746920595	2019-11-13 10:21:37	84746920595	909800	incoming	DAHDI/i1/84746920595-13b18	Dial	519
89601553403	2019-11-13 10:31:14	89601553403	s	incoming	Local/s@incoming-000112ba;2	Dial	2
84746655109	2019-11-13 10:31:37	84746655109	s	incoming	Local/s@incoming-000112bc;2	Dial	2
89601553403	2019-11-13 10:31:14	89601553403	909800	incoming	DAHDI/i1/89601553403-13b2f	Dial	67
84746655109	2019-11-13 10:31:37	84746655109	909800	incoming	DAHDI/i1/84746655109-13b31	Dial	76
4742329235	2019-11-13 10:33:45	4742329235	s	incoming	Local/s@incoming-000112be;2	Dial	3
84742420899	2019-11-13 10:34:07	84742420899	s	incoming	Local/s@incoming-000112c0;2	Dial	2
4742329235	2019-11-13 10:33:45	4742329235	242717	incoming	SIP/megafon-00047e69	Dial	34
84742420899	2019-11-13 10:34:07	84742420899	909800	incoming	DAHDI/i1/84742420899-13b34	Dial	16
84747421422	2019-11-13 10:34:50	84747421422	s	incoming	Local/s@incoming-000112c2;2	Dial	2
84742421500	2019-11-13 10:34:53	84742421500	s	incoming	Local/s@incoming-000112c4;2	Dial	2
84747421422	2019-11-13 10:34:50	84747421422	909800	incoming	DAHDI/i1/84747421422-13b35	Dial	8
84746655109	2019-11-13 10:35:08	84746655109	909800	incoming	DAHDI/i1/84746655109-13b37	Dial	1
84746655109	2019-11-13 10:35:08	84746655109	s	incoming	Local/s@incoming-000112c6;2	Dial	1
84742420899	2019-11-13 10:35:18	84742420899	s	incoming	Local/s@incoming-000112c8;2	Dial	2
84742421500	2019-11-13 10:34:53	84742421500	909800	incoming	DAHDI/i1/84742421500-13b36	Dial	72
9525952233	2019-11-13 10:37:06	9525952233	s	incoming	Local/s@incoming-000112ca;2	Dial	2
4742731445	2019-11-13 10:37:27	4742731445	s	incoming	Local/s@incoming-000112cc;2	Dial	3
84742420899	2019-11-13 10:35:18	84742420899	909800	incoming	DAHDI/i1/84742420899-13b38	Dial	137
4742417207	2019-11-13 10:37:45	4742417207	s	incoming	Local/s@incoming-000112ce;2	Dial	2
9525952233	2019-11-13 10:37:06	9525952233	909800	incoming	DAHDI/i1/9525952233-13b39	Dial	49
4742731445	2019-11-13 10:37:27	4742731445	242717	incoming	SIP/megafon-00047e83	Dial	34
4742417207	2019-11-13 10:37:45	4742417207	909800	incoming	DAHDI/i1/4742417207-13b3c	Dial	25
4742731445	2019-11-13 10:38:16	4742731445	s	incoming	Local/s@incoming-000112d0;2	Dial	2
4742731445	2019-11-13 10:38:16	4742731445	242717	incoming	SIP/megafon-00047e90	Dial	21
4742417207	2019-11-13 10:39:20	4742417207	s	incoming	Local/s@incoming-000112d2;2	Dial	2
4742417207	2019-11-13 10:39:20	4742417207	909800	incoming	DAHDI/i1/4742417207-13b44	Dial	26
84742233992	2019-11-13 10:39:59	84742233992	s	incoming	Local/s@incoming-000112d4;2	Dial	2
4742731445	2019-11-13 10:40:01	4742731445	s	incoming	Local/s@incoming-000112d6;2	Dial	2
4742731445	2019-11-13 10:40:01	4742731445	242717	incoming	SIP/megafon-00047e9d	Dial	23
84742233992	2019-11-13 10:39:59	84742233992	909800	incoming	DAHDI/i1/84742233992-13b46	Dial	68
89382954071	2019-11-13 10:41:19	89382954071	s	incoming	Local/s@incoming-000112d8;2	Dial	2
89382954071	2019-11-13 10:41:19	89382954071	909800	incoming	DAHDI/i1/89382954071-13b48	Dial	31
84742361340	2019-11-13 10:43:32	84742361340	s	incoming	Local/s@incoming-000112da;2	Dial	2
84742361340	2019-11-13 10:43:32	84742361340	909800	incoming	DAHDI/i1/84742361340-13b4d	Dial	63
4742432739	2019-11-13 10:49:01	4742432739	s	incoming	Local/s@incoming-000112dc;2	Dial	2
4742432739	2019-11-13 10:49:01	4742432739	909800	incoming	DAHDI/i1/4742432739-13b56	Dial	39
4742329336	2019-11-13 10:49:43	4742329336	s	incoming	Local/s@incoming-000112de;2	Dial	2
4742432739	2019-11-13 10:49:53	4742432739	s	incoming	Local/s@incoming-000112e0;2	Dial	2
4742731445	2019-11-13 10:50:03	4742731445	s	incoming	Local/s@incoming-000112e2;2	Dial	2
4742432739	2019-11-13 10:49:53	4742432739	909800	incoming	DAHDI/i1/4742432739-13b59	Dial	23
84742519698	2019-11-13 10:50:42	84742519698	s	incoming	Local/s@incoming-000112e4;2	Dial	2
4742432739	2019-11-13 10:50:42	4742432739	s	incoming	Local/s@incoming-000112e6;2	Dial	2
4742731445	2019-11-13 10:50:03	4742731445	242717	incoming	SIP/megafon-00047ee3	Dial	48
84742370617	2019-11-13 10:51:01	84742370617	s	incoming	Local/s@incoming-000112e8;2	Dial	2
4742432739	2019-11-13 10:50:42	4742432739	909800	incoming	DAHDI/i1/4742432739-13b5c	Dial	34
4742432739	2019-11-13 10:51:29	4742432739	s	incoming	Local/s@incoming-000112ea;2	Dial	2
84742519698	2019-11-13 10:50:42	84742519698	909800	incoming	DAHDI/i1/84742519698-13b5b	Dial	58
84742370617	2019-11-13 10:51:01	84742370617	909800	incoming	DAHDI/i1/84742370617-13b5d	Dial	46
4742329336	2019-11-13 10:49:43	4742329336	242717	incoming	SIP/megafon-00047edf	Dial	124
84742465550	2019-11-13 10:53:08	84742465550	s	incoming	Local/s@incoming-000112ec;2	Dial	2
84742465550	2019-11-13 10:53:08	84742465550	909800	incoming	DAHDI/i1/84742465550-13b61	Dial	40
84742465550	2019-11-13 10:53:52	84742465550	s	incoming	Local/s@incoming-000112f0;2	Dial	2
84742465550	2019-11-13 10:53:52	84742465550	909800	incoming	DAHDI/i1/84742465550-13b64	Dial	13
4742432739	2019-11-13 10:51:29	4742432739	909800	incoming	DAHDI/i1/4742432739-13b5e	Dial	158
4742432739	2019-11-13 10:54:31	4742432739	s	incoming	Local/s@incoming-000112f2;2	Dial	2
4742432739	2019-11-13 10:54:31	4742432739	909800	incoming	DAHDI/i1/4742432739-13b65	Dial	29
84747122996	2019-11-13 10:55:04	84747122996	s	incoming	Local/s@incoming-000112f4;2	Dial	2
4742432739	2019-11-13 10:55:20	4742432739	s	incoming	Local/s@incoming-000112f6;2	Dial	2
84742410787	2019-11-13 10:55:43	84742410787	s	incoming	Local/s@incoming-000112f8;2	Dial	2
84742348809	2019-11-13 10:55:49	84742348809	s	incoming	Local/s@incoming-000112fa;2	Dial	2
4742432739	2019-11-13 10:55:20	4742432739	909800	incoming	DAHDI/i1/4742432739-13b67	Dial	33
84742348809	2019-11-13 10:55:49	84742348809	909800	incoming	DAHDI/i1/84742348809-13b69	Dial	22
89623524972	2019-11-13 10:56:17	89623524972	s	incoming	Local/s@incoming-000112fc;2	Dial	2
84742465550	2019-11-13 10:56:53	84742465550	s	incoming	Local/s@incoming-000112fe;2	Dial	2
84747122996	2019-11-13 10:55:04	84747122996	909800	incoming	DAHDI/i1/84747122996-13b66	Dial	120
89623524972	2019-11-13 10:56:17	89623524972	909800	incoming	DAHDI/i1/89623524972-13b6a	Dial	66
84742465550	2019-11-13 10:56:53	84742465550	909800	incoming	DAHDI/i1/84742465550-13b6b	Dial	35
84742465550	2019-11-13 10:57:32	84742465550	s	incoming	Local/s@incoming-00011302;2	Dial	2
84742465550	2019-11-13 10:57:32	84742465550	909800	incoming	DAHDI/i1/84742465550-13b6d	Dial	34
4742465550	2019-11-13 10:58:11	4742465550	s	incoming	Local/s@incoming-00011306;2	Dial	3
4742465550	2019-11-13 10:58:11	4742465550	242717	incoming	SIP/megafon-00047f26	Dial	34
84747521168	2019-11-13 10:59:16	84747521168	s	incoming	Local/s@incoming-0001130a;2	Dial	2
84747521168	2019-11-13 10:59:16	84747521168	909800	incoming	DAHDI/i1/84747521168-13b70	Dial	17
84747521168	2019-11-13 10:59:43	84747521168	s	incoming	Local/s@incoming-0001130c;2	Dial	2
84742410787	2019-11-13 10:55:43	84742410787	909800	incoming	DAHDI/i1/84742410787-13b68	Dial	250
84747521168	2019-11-13 10:59:43	84747521168	909800	incoming	DAHDI/i1/84747521168-13b71	Dial	20
84742222853	2019-11-13 11:00:08	84742222853	s	incoming	Local/s@incoming-0001130e;2	Dial	2
84747521168	2019-11-13 11:00:13	84747521168	s	incoming	Local/s@incoming-00011310;2	Dial	2
84747521168	2019-11-13 11:00:13	84747521168	909800	incoming	DAHDI/i1/84747521168-13b76	Dial	25
84742222853	2019-11-13 11:00:08	84742222853	909800	incoming	DAHDI/i1/84742222853-13b74	Dial	113
9086991109	2019-11-13 11:03:18	9086991109	s	incoming	Local/s@incoming-00011312;2	Dial	2
89042862792	2019-11-13 11:03:46	89042862792	s	incoming	Local/s@incoming-00011316;2	Dial	2
84742370817	2019-11-13 11:03:47	84742370817	s	incoming	Local/s@incoming-00011318;2	Dial	2
84742431949	2019-11-13 11:03:49	84742431949	s	incoming	Local/s@incoming-0001131a;2	Dial	2
89042862792	2019-11-13 11:03:46	89042862792	909800	incoming	DAHDI/i1/89042862792-13b88	Dial	12
9086991109	2019-11-13 11:03:18	9086991109	909800	incoming	DAHDI/i1/9086991109-13b84	Dial	49
4742432739	2019-11-13 11:04:22	4742432739	s	incoming	Local/s@incoming-0001131c;2	Dial	2
84742431949	2019-11-13 11:03:49	84742431949	909800	incoming	DAHDI/i1/84742431949-13b8a	Dial	43
4742432739	2019-11-13 11:04:22	4742432739	909800	incoming	DAHDI/i1/4742432739-13b8f	Dial	41
84742431949	2019-11-13 11:06:24	84742431949	s	incoming	Local/s@incoming-0001131e;2	Dial	2
9042185512	2019-11-13 11:06:29	9042185512	s	incoming	Local/s@incoming-00011320;2	Dial	2
84742431949	2019-11-13 11:06:24	84742431949	909800	incoming	DAHDI/i1/84742431949-13b94	Dial	35
9042185512	2019-11-13 11:06:29	9042185512	909800	incoming	DAHDI/i1/9042185512-13b95	Dial	39
4742432739	2019-11-13 11:07:24	4742432739	s	incoming	Local/s@incoming-00011324;2	Dial	2
84742370817	2019-11-13 11:03:47	84742370817	909800	incoming	DAHDI/i1/84742370817-13b89	Dial	313
89623524972	2019-11-13 11:09:15	89623524972	s	incoming	Local/s@incoming-00011326;2	Dial	2
89623524972	2019-11-13 11:09:15	89623524972	909800	incoming	DAHDI/i1/89623524972-13b9a	Dial	7
89623524972	2019-11-13 11:09:36	89623524972	s	incoming	Local/s@incoming-00011328;2	Dial	2
89623524972	2019-11-13 11:09:36	89623524972	909800	incoming	DAHDI/i1/89623524972-13b9e	Dial	9
89623524972	2019-11-13 11:10:06	89623524972	s	incoming	Local/s@incoming-0001132a;2	Dial	2
4742432739	2019-11-13 11:07:24	4742432739	909800	incoming	DAHDI/i1/4742432739-13b96	Dial	228
89623524972	2019-11-13 11:10:06	89623524972	909800	incoming	DAHDI/i1/89623524972-13ba6	Dial	88
84742368431	2019-11-13 11:13:04	84742368431	s	incoming	Local/s@incoming-0001132c;2	Dial	2
84742368431	2019-11-13 11:13:04	84742368431	909800	incoming	DAHDI/i1/84742368431-13bae	Dial	53
4742575201	2019-11-13 11:14:42	4742575201	s	incoming	Local/s@incoming-0001132f;2	Dial	2
4742575201	2019-11-13 11:14:42	4742575201	909800	incoming	DAHDI/i1/4742575201-13bb1	Dial	13
4742575201	2019-11-13 11:15:05	4742575201	s	incoming	Local/s@incoming-00011331;2	Dial	2
4742575201	2019-11-13 11:15:05	4742575201	909800	incoming	DAHDI/i1/4742575201-13bb2	Dial	53
84742420899	2019-11-13 11:16:04	84742420899	s	incoming	Local/s@incoming-00011335;2	Dial	2
4742575201	2019-11-13 11:16:11	4742575201	s	incoming	Local/s@incoming-00011337;2	Dial	2
84742420899	2019-11-13 11:16:04	84742420899	909800	incoming	DAHDI/i1/84742420899-13bb7	Dial	30
89202465824	2019-11-13 11:16:33	89202465824	s	incoming	Local/s@incoming-00011339;2	Dial	2
4742575201	2019-11-13 11:16:11	4742575201	909800	incoming	DAHDI/i1/4742575201-13bb9	Dial	43
89202465824	2019-11-13 11:16:33	89202465824	909800	incoming	DAHDI/i1/89202465824-13bbc	Dial	38
9042942094	2019-11-13 11:19:43	9042942094	s	incoming	Local/s@incoming-0001133b;2	Dial	2
9042942094	2019-11-13 11:19:43	9042942094	909800	incoming	DAHDI/i1/9042942094-13bc4	Dial	14
4742740960	2019-11-13 11:20:33	4742740960	s	incoming	Local/s@incoming-0001133d;2	Dial	2
84742340542	2019-11-13 11:20:38	84742340542	s	incoming	Local/s@incoming-0001133f;2	Dial	2
4742740960	2019-11-13 11:20:33	4742740960	909800	incoming	DAHDI/i1/4742740960-13bc7	Dial	46
84742340542	2019-11-13 11:20:38	84742340542	909800	incoming	DAHDI/i1/84742340542-13bc8	Dial	44
4742740960	2019-11-13 11:21:38	4742740960	s	incoming	Local/s@incoming-00011341;2	Dial	2
84742353064	2019-11-13 11:22:18	84742353064	s	incoming	Local/s@incoming-00011343;2	Dial	2
84742353064	2019-11-13 11:22:18	84742353064	909800	incoming	DAHDI/i1/84742353064-13bce	Dial	7
84742353064	2019-11-13 11:22:43	84742353064	s	incoming	Local/s@incoming-00011345;2	Dial	2
9042831680	2019-11-13 11:23:32	9042831680	s	incoming	Local/s@incoming-00011347;2	Dial	2
89042862792	2019-11-13 11:23:42	89042862792	s	incoming	Local/s@incoming-00011349;2	Dial	2
89042862792	2019-11-13 11:23:42	89042862792	909800	incoming	DAHDI/i1/89042862792-13bd4	Dial	8
84742236755	2019-11-13 11:24:04	84742236755	s	incoming	Local/s@incoming-0001134d;2	Dial	2
4742740960	2019-11-13 11:21:38	4742740960	909800	incoming	DAHDI/i1/4742740960-13bcb	Dial	194
9042831680	2019-11-13 11:23:32	9042831680	909800	incoming	DAHDI/i1/9042831680-13bd2	Dial	88
84742236755	2019-11-13 11:24:04	84742236755	909800	incoming	DAHDI/i1/84742236755-13bd8	Dial	76
84742353064	2019-11-13 11:22:43	84742353064	909800	incoming	DAHDI/i1/84742353064-13bcf	Dial	163
4742432739	2019-11-13 11:25:33	4742432739	s	incoming	Local/s@incoming-0001134f;2	Dial	2
9042831680	2019-11-13 11:25:35	9042831680	s	incoming	Local/s@incoming-00011351;2	Dial	3
